id,clearanceType,time,type
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"ADH138","Lineup Clearance",1549641472600,"DEP"
"EZY363E","Startup Clearance",1549641090000,"DEP"
"EZY363E","Pushback Clearance",1549641108000,"DEP"
"EZY54HY","Runway Entry Change",1549641770600,"DEP"
"ADH138","Startup Clearance",1549641089000,"DEP"
"EZY54HY","Runway Change",1549641770600,"DEP"
"AUA516P","Landing Clearance",1549641276300,"DEP"
"AEA406","Pushback Clearance",1549641107000,"DEP"
"AUA516P","Taxi Clearance",1549641110000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"AEA406","Startup Clearance",1549641088000,"DEP"
"AUA516P","Takeoff Clearance",1549641305500,"DEP"
"ADH138","Taxi Clearance",1549641110000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH138","Takeoff Clearance",1549641474600,"DEP"
"AUA516P","Startup Clearance",1549641089000,"DEP"
"EZY287C","Runway Entry Change",1549641470600,"DEP"
"ADH138","Landing Clearance",1549641462600,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"TAR757","Runway Entry Change",1549641590600,"DEP"
"NAPOLI","Runway Change",1549641061000,"DEP"
"EZY287C","Runway Change",1549641470600,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"AUA516P","Lineup Clearance",1549641303500,"DEP"
"ADH646","Runway Entry Change",1549641590600,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"ADH646","Runway Change",1549641590600,"DEP"
"AEA406","Taxi Clearance",1549641627600,"DEP"
"TAR757","Runway Change",1549641590600,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Pushback Clearance",1549641108000,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Startup Clearance",1549641090000,"DEP"
"ADH138","Lineup Clearance",1549641472600,"DEP"
"EZY54HY","Runway Entry Change",1549641770600,"DEP"
"EZY54HY","Runway Change",1549641770600,"DEP"
"AUA516P","Landing Clearance",1549641276300,"DEP"
"ADH138","Startup Clearance",1549641089000,"DEP"
"AUA516P","Taxi Clearance",1549641110000,"DEP"
"AEA406","Startup Clearance",1549641088000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"AEA406","Pushback Clearance",1549641107000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Takeoff Clearance",1549641305500,"DEP"
"ADH138","Taxi Clearance",1549641110000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH138","Takeoff Clearance",1549641474600,"DEP"
"AUA516P","Startup Clearance",1549641089000,"DEP"
"ADH138","Landing Clearance",1549641462600,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"EZY287C","Runway Entry Change",1549641470600,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"TAR757","Runway Entry Change",1549641590600,"DEP"
"EZY287C","Runway Change",1549641470600,"DEP"
"NAPOLI","Runway Change",1549641061000,"DEP"
"ADH646","Runway Entry Change",1549641590600,"DEP"
"AUA516P","Lineup Clearance",1549641303500,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"TAR757","Runway Change",1549641590600,"DEP"
"ADH646","Runway Change",1549641590600,"DEP"
"AEA406","Taxi Clearance",1549641627600,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"EZY363E","Pushback Clearance",1549641108000,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Startup Clearance",1549641090000,"DEP"
"ADH138","Lineup Clearance",1549641472600,"DEP"
"ADH138","Startup Clearance",1549641089000,"DEP"
"EZY54HY","Runway Change",1549641770600,"DEP"
"EZY54HY","Runway Entry Change",1549641770600,"DEP"
"AUA516P","Landing Clearance",1549641276300,"DEP"
"AEA406","Pushback Clearance",1549641107000,"DEP"
"AUA516P","Taxi Clearance",1549641110000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"AEA406","Startup Clearance",1549641088000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Takeoff Clearance",1549641305500,"DEP"
"ADH138","Taxi Clearance",1549641110000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH138","Takeoff Clearance",1549641474600,"DEP"
"AUA516P","Startup Clearance",1549641089000,"DEP"
"ADH138","Landing Clearance",1549641462600,"DEP"
"EZY287C","Runway Change",1549641470600,"DEP"
"EZY287C","Runway Entry Change",1549641470600,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"TAR757","Runway Entry Change",1549641590600,"DEP"
"NAPOLI","Runway Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"AUA516P","Lineup Clearance",1549641303500,"DEP"
"ADH646","Runway Entry Change",1549641590600,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"TAR757","Runway Change",1549641590600,"DEP"
"AEA406","Taxi Clearance",1549641627600,"DEP"
"ADH646","Runway Change",1549641590600,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"EZY363E","Pushback Clearance",1549641108000,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"EZY363E","Startup Clearance",1549641090000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"ADH138","Lineup Clearance",1549641472600,"DEP"
"EZY54HY","Runway Entry Change",1549641770600,"DEP"
"ADH138","Startup Clearance",1549641089000,"DEP"
"EZY54HY","Runway Change",1549641770600,"DEP"
"AUA516P","Landing Clearance",1549641276300,"DEP"
"AEA406","Pushback Clearance",1549641107000,"DEP"
"AUA516P","Taxi Clearance",1549641110000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"AEA406","Startup Clearance",1549641088000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Takeoff Clearance",1549641305500,"DEP"
"ADH138","Taxi Clearance",1549641110000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"ADH138","Takeoff Clearance",1549641474600,"DEP"
"EZY287C","Runway Change",1549641470600,"DEP"
"AUA516P","Startup Clearance",1549641089000,"DEP"
"ADH138","Landing Clearance",1549641462600,"DEP"
"EZY287C","Runway Entry Change",1549641470600,"DEP"
"NAPOLI","Runway Change",1549641061000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"TAR757","Runway Entry Change",1549641590600,"DEP"
"AUA516P","Lineup Clearance",1549641303500,"DEP"
"ADH646","Runway Entry Change",1549641590600,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"AEA406","Taxi Clearance",1549641627600,"DEP"
"TAR757","Runway Change",1549641590600,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"ADH646","Runway Change",1549641590600,"DEP"
"EZY363E","Pushback Clearance",1549641108000,"DEP"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY54HY","Runway Change",1549641770600,"DEP"
"EZY363E","Startup Clearance",1549641090000,"DEP"
"ADH138","Lineup Clearance",1549641472600,"DEP"
"EZY54HY","Runway Entry Change",1549641770600,"DEP"
"AUA516P","Landing Clearance",1549641276300,"DEP"
"ADH138","Startup Clearance",1549641089000,"DEP"
"AEA406","Pushback Clearance",1549641107000,"DEP"
"AUA516P","Taxi Clearance",1549641110000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"AEA406","Startup Clearance",1549641088000,"DEP"
"ADH138","Taxi Clearance",1549641110000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Takeoff Clearance",1549641305500,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
