id,progressType,takeoffTime,taxiTime,taxipath,time
"NOS436","Gate Occupied",1549641780972,203.67503345307452," K Z WB 35L-17R",1549641241000
"NAPOLI","Gate Occupied",1549645635734,999.7232809477431," T Y H C CA 35R-17L",1549641065000
"ADH124","Gate Occupied",1549641388881,169.65542256105573," K Z WB 35L-17R",1549641065000
"EZY152X","Gate Occupied",1549641839007,681.709866205839," M C H GE 35L-17R",1549641065000
"AUA516P","Taxi Start",1549641261532,123.80716745884995," K Z WB 35L-17R",1549641103000
"AEA406","Taxi Start",1549641624875,513.0702542967182," 609 T Y Z WB 35L-17R",1549641286000
"EZY80XC","Taxi Start",1549641059000,243.23341023701033," 35R-17L E A M",1549641271000
"ADH138","Taxi Start",1549640863896,184.669581334388," K Z WB 35L-17R",1549641125000
"ADH138","Gate Occupied",1549640863896,184.669581334388," K Z WB 35L-17R",1549641065000
"AUA516P","Taxi Start",1549641261532,123.80716745884995," K Z WB 35L-17R",1549641103000
"AEA406","Gate Occupied",1549641730367,513.0702542967182," 609 T Y Z WB 35L-17R",1549641065000
"NOS436","Gate Occupied",1549641780972,203.67503345307452," K Z WB 35L-17R",1549641241000
"EZY363E","Taxi Start",1549641954805,684.8056766237677," A M C H GE 35L-17R",1549641284000
"EZY363E","Gate Occupied",1549641602102,684.8056766237677," A M C H GE 35L-17R",1549641065000
"GWI3820","Touchdown",1549641059000,255.3764225788405," 35R-17L D DM 35L-17R DB W S Y",1549641367000
"NAPOLI","Gate Occupied",1549645635734,999.7232809477431," T Y H C CA 35R-17L",1549641065000
"AUA516P","Gate Occupied",1549640798533,123.80716745884995," K Z WB 35L-17R",1549641065000
"EZY80XC","Touchdown",1549641059000,243.23341023701033," 35R-17L E A M",1549641209000
"AEA406","Taxi Start",1549641624875,513.0702542967182," 609 T Y Z WB 35L-17R",1549641286000
"ADH124","Gate Occupied",1549641388881,169.65542256105573," K Z WB 35L-17R",1549641065000
"EZY152X","Gate Occupied",1549641839007,681.709866205839," M C H GE 35L-17R",1549641065000
"EZY80XC","Taxi Start",1549641059000,243.23341023701033," 35R-17L E A M",1549641271000
"ADH138","Taxi Start",1549640863896,184.669581334388," K Z WB 35L-17R",1549641125000
"EZY363E","Gate Occupied",1549641602102,684.8056766237677," A M C H GE 35L-17R",1549641065000
"GWI3820","Touchdown",1549641059000,255.3764225788405," 35R-17L D DM 35L-17R DB W S Y",1549641367000
"AUA516P","Gate Occupied",1549640798533,123.80716745884995," K Z WB 35L-17R",1549641065000
"ADH138","Gate Occupied",1549640863896,184.669581334388," K Z WB 35L-17R",1549641065000
"EZY363E","Taxi Start",1549641954805,684.8056766237677," A M C H GE 35L-17R",1549641284000
"AEA406","Gate Occupied",1549641730367,513.0702542967182," 609 T Y Z WB 35L-17R",1549641065000
"AUA516P","Taxi Start",1549641261532,123.80716745884995," K Z WB 35L-17R",1549641103000
"NOS436","Gate Occupied",1549641780972,203.67503345307452," K Z WB 35L-17R",1549641241000
"AEA406","Taxi Start",1549641624875,513.0702542967182," 609 T Y Z WB 35L-17R",1549641286000
"EZY80XC","Touchdown",1549641059000,243.23341023701033," 35R-17L E A M",1549641209000
"NAPOLI","Gate Occupied",1549645635734,999.7232809477431," T Y H C CA 35R-17L",1549641065000
"EZY152X","Gate Occupied",1549641839007,681.709866205839," M C H GE 35L-17R",1549641065000
"ADH124","Gate Occupied",1549641388881,169.65542256105573," K Z WB 35L-17R",1549641065000
"EZY80XC","Taxi Start",1549641059000,243.23341023701033," 35R-17L E A M",1549641271000
"ADH138","Taxi Start",1549640863896,184.669581334388," K Z WB 35L-17R",1549641125000
"EZY363E","Gate Occupied",1549641602102,684.8056766237677," A M C H GE 35L-17R",1549641065000
"NOS436","Gate Occupied",1549641780972,203.67503345307452," K Z WB 35L-17R",1549641241000
"AEA406","Taxi Start",1549641624875,513.0702542967182," 609 T Y Z WB 35L-17R",1549641286000
"GWI3820","Touchdown",1549641059000,255.3764225788405," 35R-17L D DM 35L-17R DB W S Y",1549641367000
"AUA516P","Taxi Start",1549641261532,123.80716745884995," K Z WB 35L-17R",1549641103000
"NAPOLI","Gate Occupied",1549645635734,999.7232809477431," T Y H C CA 35R-17L",1549641065000
"AUA516P","Gate Occupied",1549640798533,123.80716745884995," K Z WB 35L-17R",1549641065000
"AEA406","Gate Occupied",1549641730367,513.0702542967182," 609 T Y Z WB 35L-17R",1549641065000
"ADH138","Gate Occupied",1549640863896,184.669581334388," K Z WB 35L-17R",1549641065000
"EZY363E","Taxi Start",1549641954805,684.8056766237677," A M C H GE 35L-17R",1549641284000
"EZY80XC","Touchdown",1549641059000,243.23341023701033," 35R-17L E A M",1549641209000
"EZY80XC","Taxi Start",1549641059000,243.23341023701033," 35R-17L E A M",1549641271000
"ADH138","Taxi Start",1549640863896,184.669581334388," K Z WB 35L-17R",1549641125000
"EZY152X","Gate Occupied",1549641839007,681.709866205839," M C H GE 35L-17R",1549641065000
"ADH124","Gate Occupied",1549641388881,169.65542256105573," K Z WB 35L-17R",1549641065000
"GWI3820","Touchdown",1549641059000,255.3764225788405," 35R-17L D DM 35L-17R DB W S Y",1549641367000
"EZY363E","Gate Occupied",1549641602102,684.8056766237677," A M C H GE 35L-17R",1549641065000
"ADH138","Gate Occupied",1549640863896,184.669581334388," K Z WB 35L-17R",1549641065000
"AUA516P","Gate Occupied",1549640798533,123.80716745884995," K Z WB 35L-17R",1549641065000
"AEA406","Gate Occupied",1549641730367,513.0702542967182," 609 T Y Z WB 35L-17R",1549641065000
"EZY363E","Taxi Start",1549641954805,684.8056766237677," A M C H GE 35L-17R",1549641284000
"AUA516P","Taxi Start",1549641261532,123.80716745884995," K Z WB 35L-17R",1549641103000
"NOS436","Gate Occupied",1549641780972,203.67503345307452," K Z WB 35L-17R",1549641241000
"AEA406","Taxi Start",1549641624875,513.0702542967182," 609 T Y Z WB 35L-17R",1549641286000
"EZY80XC","Touchdown",1549641059000,243.23341023701033," 35R-17L E A M",1549641209000
"NAPOLI","Gate Occupied",1549645635734,999.7232809477431," T Y H C CA 35R-17L",1549641065000
"EZY152X","Gate Occupied",1549641839007,681.709866205839," M C H GE 35L-17R",1549641065000
"ADH124","Gate Occupied",1549641388881,169.65542256105573," K Z WB 35L-17R",1549641065000
"EZY80XC","Taxi Start",1549641059000,243.23341023701033," 35R-17L E A M",1549641271000
"ADH138","Taxi Start",1549640863896,184.669581334388," K Z WB 35L-17R",1549641125000
"GWI3820","Touchdown",1549641059000,255.3764225788405," 35R-17L D DM 35L-17R DB W S Y",1549641367000
"EZY363E","Taxi Start",1549641954805,684.8056766237677," A M C H GE 35L-17R",1549641284000
"ADH138","Gate Occupied",1549640863896,184.669581334388," K Z WB 35L-17R",1549641065000
"AEA406","Gate Occupied",1549641730367,513.0702542967182," 609 T Y Z WB 35L-17R",1549641065000
"AUA516P","Taxi Start",1549641261532,123.80716745884995," K Z WB 35L-17R",1549641103000
"AUA516P","Gate Occupied",1549640798533,123.80716745884995," K Z WB 35L-17R",1549641065000
"NAPOLI","Gate Occupied",1549645635734,999.7232809477431," T Y H C CA 35R-17L",1549641065000
"NOS436","Gate Occupied",1549641780972,203.67503345307452," K Z WB 35L-17R",1549641241000
"EZY363E","Gate Occupied",1549641602102,684.8056766237677," A M C H GE 35L-17R",1549641065000
"EZY152X","Gate Occupied",1549641839007,681.709866205839," M C H GE 35L-17R",1549641065000
"EZY80XC","Touchdown",1549641059000,243.23341023701033," 35R-17L E A M",1549641209000
"EZY80XC","Taxi Start",1549641059000,243.23341023701033," 35R-17L E A M",1549641271000
"ADH124","Gate Occupied",1549641388881,169.65542256105573," K Z WB 35L-17R",1549641065000
"AEA406","Taxi Start",1549641624875,513.0702542967182," 609 T Y Z WB 35L-17R",1549641286000
"ADH138","Taxi Start",1549640863896,184.669581334388," K Z WB 35L-17R",1549641125000
