id,clearanceType,time,type
"EZY69BX","LDT Change",1549641364000,"ARR"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY80XC","Runway Change",1549641061000,"ARR"
"THY4DX","Gate Change",1549641061000,"ARR"
"EZY80XC","LDT Change",1549641062000,"ARR"
"NAPOLI","Runway Change",1549641061000,"DEP"
"GWI3820","LDT Change",1549641061000,"ARR"
"ADH138","Landing Clearance",1549641126000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"EZY53VK","LDT Change",1549641061000,"ARR"
"BEL6DR","LDT Change",1549641170000,"ARR"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"EZY69BX","Runway Change",1549641061000,"ARR"
"GWI3820","Runway Change",1549641061000,"ARR"
"GWI3820","LDT Change",1549641061000,"ARR"
"DLH252","LDT Change",1549641290000,"ARR"
"AEA406","Taxi Clearance",1549641076000,"DEP"
"AEA406","Pushback Clearance",1549641071000,"DEP"
"BAW13MX","Runway Change",1549641061000,"ARR"
"GWI3820","Gate Change",1549641061000,"ARR"
"THY4DX","Runway Exit Change",1549641061000,"ARR"
"BAW13MX","LDT Change",1549641061000,"ARR"
"EZY84HN","LDT Change",1549641061000,"ARR"
"EZY363E","Pushback Clearance",1549641132000,"DEP"
"EZY69BX","Runway Exit Change",1549641061000,"ARR"
"EZY80XC","LDT Change",1549641130000,"ARR"
"DLH252","Runway Exit Change",1549641290000,"ARR"
"DLH252","Runway Change",1549641290000,"ARR"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"EZY80XC","LDT Change",1549641061000,"ARR"
"AEA406","Landing Clearance",1549641115000,"DEP"
"EZY53VK","Runway Change",1549641061000,"ARR"
"EZY80XC","Runway Exit Change",1549641061000,"ARR"
"AUA516P","Taxi Clearance",1549641102000,"DEP"
"BEL6DR","Runway Exit Change",1549641170000,"ARR"
"BAW13MX","LDT Change",1549641206000,"ARR"
"EZY363E","Taxi Clearance",1549641135000,"DEP"
"ADH138","Lineup Clearance",1549641241000,"DEP"
"THY4DX","Runway Change",1549641061000,"ARR"
"GWI3820","Runway Exit Change",1549641061000,"ARR"
"THY4DX","LDT Change",1549641061000,"ARR"
"GWI3820","LDT Change",1549641367000,"ARR"
"EZY80XC","Taxi Clearance",1549641227000,"ARR"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"EZY69BX","Gate Change",1549641061000,"ARR"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY84HN","Runway Exit Change",1549641061000,"ARR"
"GWI3820","LDT Change",1549641205000,"ARR"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Startup Clearance",1549641071000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"BEL6DR","Runway Change",1549641170000,"ARR"
"EZY69BX","LDT Change",1549641061000,"ARR"
"EZY80XC","Landing Clearance",1549641157000,"ARR"
"EZY53VK","Gate Change",1549641061000,"ARR"
"DLH252","Gate Change",1549641290000,"ARR"
"EZY80XC","Gate Change",1549641061000,"ARR"
"THY4DX","LDT Change",1549641061000,"ARR"
"EZY53VK","Runway Exit Change",1549641061000,"ARR"
"AEA406","Startup Clearance",1549641065000,"DEP"
"AUA516P","Runway Change",1549641061000,"DEP"
"EZY69BX","LDT Change",1549641322000,"ARR"
"NOS436","Runway Change",1549641230000,"DEP"
"EZY84HN","Gate Change",1549641061000,"ARR"
"DLH252","LDT Change",1549641290000,"ARR"
"ADH138","Taxi Clearance",1549641124000,"DEP"
"BEL6DR","LDT Change",1549641170000,"ARR"
"EZY84HN","Runway Change",1549641061000,"ARR"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"BAW13MX","Gate Change",1549641061000,"ARR"
"BAW13MX","LDT Change",1549641357000,"ARR"
"EZY80XC","LDT Change",1549641209000,"ARR"
"ADH138","Startup Clearance",1549641072000,"DEP"
"BAW13MX","Runway Exit Change",1549641061000,"ARR"
"BEL6DR","Gate Change",1549641170000,"ARR"
"EZY363E","Landing Clearance",1549641231000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"EZY53VK","LDT Change",1549641188000,"ARR"
"EZY363E","Startup Clearance",1549641073000,"DEP"
"EZY69BX","LDT Change",1549641364000,"ARR"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY80XC","Runway Change",1549641061000,"ARR"
"THY4DX","Gate Change",1549641061000,"ARR"
"EZY80XC","LDT Change",1549641062000,"ARR"
"NAPOLI","Runway Change",1549641061000,"DEP"
"GWI3820","LDT Change",1549641061000,"ARR"
"ADH138","Landing Clearance",1549641126000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"EZY53VK","LDT Change",1549641061000,"ARR"
"BEL6DR","LDT Change",1549641170000,"ARR"
"EZY152X","Runway Change",1549641061000,"DEP"
"EZY69BX","Runway Change",1549641061000,"ARR"
"AEA406","Pushback Clearance",1549641071000,"DEP"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"DLH252","LDT Change",1549641290000,"ARR"
"BAW13MX","Runway Change",1549641061000,"ARR"
"EZY84HN","LDT Change",1549641061000,"ARR"
"DLH252","Runway Exit Change",1549641290000,"ARR"
"GWI3820","Runway Change",1549641061000,"ARR"
"AEA406","Taxi Clearance",1549641076000,"DEP"
"GWI3820","LDT Change",1549641061000,"ARR"
"GWI3820","Gate Change",1549641061000,"ARR"
"DLH252","Runway Change",1549641290000,"ARR"
"BAW13MX","LDT Change",1549641061000,"ARR"
"THY4DX","Runway Exit Change",1549641061000,"ARR"
"EZY80XC","LDT Change",1549641130000,"ARR"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"EZY53VK","Runway Change",1549641061000,"ARR"
"EZY80XC","LDT Change",1549641061000,"ARR"
"EZY363E","Pushback Clearance",1549641132000,"DEP"
"EZY69BX","Runway Exit Change",1549641061000,"ARR"
"AEA406","Landing Clearance",1549641115000,"DEP"
"BEL6DR","Runway Exit Change",1549641170000,"ARR"
"EZY80XC","Runway Exit Change",1549641061000,"ARR"
"AUA516P","Taxi Clearance",1549641102000,"DEP"
"EZY363E","Taxi Clearance",1549641135000,"DEP"
"BAW13MX","LDT Change",1549641206000,"ARR"
"ADH138","Lineup Clearance",1549641241000,"DEP"
"THY4DX","Runway Change",1549641061000,"ARR"
"GWI3820","LDT Change",1549641367000,"ARR"
"THY4DX","LDT Change",1549641061000,"ARR"
"GWI3820","Runway Exit Change",1549641061000,"ARR"
"EZY69BX","Gate Change",1549641061000,"ARR"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"EZY80XC","Taxi Clearance",1549641227000,"ARR"
"ADH124","Runway Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"GWI3820","LDT Change",1549641205000,"ARR"
"AUA516P","Startup Clearance",1549641071000,"DEP"
"EZY84HN","Runway Exit Change",1549641061000,"ARR"
"EZY69BX","LDT Change",1549641061000,"ARR"
"BEL6DR","Runway Change",1549641170000,"ARR"
"AEA406","Runway Change",1549641061000,"DEP"
"EZY80XC","Landing Clearance",1549641157000,"ARR"
"EZY53VK","Gate Change",1549641061000,"ARR"
"EZY80XC","Gate Change",1549641061000,"ARR"
"DLH252","Gate Change",1549641290000,"ARR"
"THY4DX","LDT Change",1549641061000,"ARR"
"ADH138","Taxi Clearance",1549641124000,"DEP"
"AEA406","Startup Clearance",1549641065000,"DEP"
"BAW13MX","LDT Change",1549641357000,"ARR"
"EZY53VK","Runway Exit Change",1549641061000,"ARR"
"BAW13MX","Gate Change",1549641061000,"ARR"
"AUA516P","Runway Change",1549641061000,"DEP"
"EZY84HN","Runway Change",1549641061000,"ARR"
"NOS436","Runway Change",1549641230000,"DEP"
"DLH252","LDT Change",1549641290000,"ARR"
"EZY69BX","LDT Change",1549641322000,"ARR"
"EZY84HN","Gate Change",1549641061000,"ARR"
"BEL6DR","LDT Change",1549641170000,"ARR"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"ADH138","Startup Clearance",1549641072000,"DEP"
"BEL6DR","Gate Change",1549641170000,"ARR"
"EZY363E","Landing Clearance",1549641231000,"DEP"
"EZY80XC","LDT Change",1549641209000,"ARR"
"ADH138","Runway Change",1549641061000,"DEP"
"BAW13MX","Runway Exit Change",1549641061000,"ARR"
"EZY363E","Startup Clearance",1549641073000,"DEP"
"EZY53VK","LDT Change",1549641188000,"ARR"
"EZY69BX","LDT Change",1549641364000,"ARR"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY80XC","Runway Change",1549641061000,"ARR"
"THY4DX","Gate Change",1549641061000,"ARR"
"EZY80XC","LDT Change",1549641062000,"ARR"
"GWI3820","LDT Change",1549641061000,"ARR"
"ADH138","Landing Clearance",1549641126000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"NAPOLI","Runway Change",1549641061000,"DEP"
"EZY69BX","Runway Change",1549641061000,"ARR"
"BEL6DR","LDT Change",1549641170000,"ARR"
"EZY53VK","LDT Change",1549641061000,"ARR"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"GWI3820","Runway Change",1549641061000,"ARR"
"GWI3820","LDT Change",1549641061000,"ARR"
"DLH252","LDT Change",1549641290000,"ARR"
"DLH252","Runway Exit Change",1549641290000,"ARR"
"BAW13MX","Runway Change",1549641061000,"ARR"
"AEA406","Taxi Clearance",1549641076000,"DEP"
"EZY84HN","LDT Change",1549641061000,"ARR"
"GWI3820","Gate Change",1549641061000,"ARR"
"AEA406","Pushback Clearance",1549641071000,"DEP"
"DLH252","Runway Change",1549641290000,"ARR"
"THY4DX","Runway Exit Change",1549641061000,"ARR"
"BAW13MX","LDT Change",1549641061000,"ARR"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"EZY80XC","LDT Change",1549641130000,"ARR"
"BAW13MX","LDT Change",1549641206000,"ARR"
"AEA406","Landing Clearance",1549641115000,"DEP"
"EZY363E","Pushback Clearance",1549641132000,"DEP"
"EZY69BX","Runway Exit Change",1549641061000,"ARR"
"EZY53VK","Runway Change",1549641061000,"ARR"
"EZY363E","Taxi Clearance",1549641135000,"DEP"
"BEL6DR","Runway Exit Change",1549641170000,"ARR"
"AUA516P","Taxi Clearance",1549641102000,"DEP"
"EZY80XC","LDT Change",1549641061000,"ARR"
"EZY80XC","Runway Exit Change",1549641061000,"ARR"
"ADH138","Lineup Clearance",1549641241000,"DEP"
"THY4DX","Runway Change",1549641061000,"ARR"
"GWI3820","Runway Exit Change",1549641061000,"ARR"
"THY4DX","LDT Change",1549641061000,"ARR"
"GWI3820","LDT Change",1549641367000,"ARR"
"EZY80XC","Taxi Clearance",1549641227000,"ARR"
"EZY69BX","Gate Change",1549641061000,"ARR"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"ADH124","Runway Change",1549641061000,"DEP"
"EZY84HN","Runway Exit Change",1549641061000,"ARR"
"GWI3820","LDT Change",1549641205000,"ARR"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AUA516P","Startup Clearance",1549641071000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"EZY69BX","LDT Change",1549641061000,"ARR"
"BEL6DR","Runway Change",1549641170000,"ARR"
"EZY80XC","Landing Clearance",1549641157000,"ARR"
"EZY53VK","Gate Change",1549641061000,"ARR"
"EZY80XC","Gate Change",1549641061000,"ARR"
"DLH252","Gate Change",1549641290000,"ARR"
"THY4DX","LDT Change",1549641061000,"ARR"
"EZY53VK","Runway Exit Change",1549641061000,"ARR"
"BEL6DR","LDT Change",1549641170000,"ARR"
"AEA406","Startup Clearance",1549641065000,"DEP"
"NOS436","Runway Change",1549641230000,"DEP"
"EZY69BX","LDT Change",1549641322000,"ARR"
"DLH252","LDT Change",1549641290000,"ARR"
"BAW13MX","Gate Change",1549641061000,"ARR"
"EZY84HN","Runway Change",1549641061000,"ARR"
"AUA516P","Runway Change",1549641061000,"DEP"
"EZY84HN","Gate Change",1549641061000,"ARR"
"ADH138","Taxi Clearance",1549641124000,"DEP"
"BEL6DR","Gate Change",1549641170000,"ARR"
"ADH138","Startup Clearance",1549641072000,"DEP"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"BAW13MX","LDT Change",1549641357000,"ARR"
"BAW13MX","Runway Exit Change",1549641061000,"ARR"
"EZY363E","Landing Clearance",1549641231000,"DEP"
"EZY80XC","LDT Change",1549641209000,"ARR"
"EZY53VK","LDT Change",1549641188000,"ARR"
"EZY69BX","LDT Change",1549641364000,"ARR"
"EZY363E","Startup Clearance",1549641073000,"DEP"
"EZY363E","Runway Change",1549641061000,"DEP"
"ADH138","Runway Change",1549641061000,"DEP"
"EZY80XC","Runway Change",1549641061000,"ARR"
"THY4DX","Gate Change",1549641061000,"ARR"
"GWI3820","LDT Change",1549641061000,"ARR"
"NAPOLI","Runway Change",1549641061000,"DEP"
"EZY80XC","LDT Change",1549641062000,"ARR"
"ADH138","Landing Clearance",1549641126000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"EZY152X","Runway Change",1549641061000,"DEP"
"EZY53VK","LDT Change",1549641061000,"ARR"
"BEL6DR","LDT Change",1549641170000,"ARR"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"EZY69BX","Runway Change",1549641061000,"ARR"
"GWI3820","Runway Change",1549641061000,"ARR"
"GWI3820","LDT Change",1549641061000,"ARR"
"DLH252","LDT Change",1549641290000,"ARR"
"AEA406","Taxi Clearance",1549641076000,"DEP"
"AEA406","Pushback Clearance",1549641071000,"DEP"
"GWI3820","Gate Change",1549641061000,"ARR"
"BAW13MX","Runway Change",1549641061000,"ARR"
"EZY84HN","LDT Change",1549641061000,"ARR"
"DLH252","Runway Exit Change",1549641290000,"ARR"
"THY4DX","Runway Exit Change",1549641061000,"ARR"
"DLH252","Runway Change",1549641290000,"ARR"
"BAW13MX","LDT Change",1549641061000,"ARR"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"EZY80XC","LDT Change",1549641130000,"ARR"
"EZY80XC","LDT Change",1549641061000,"ARR"
"AEA406","Landing Clearance",1549641115000,"DEP"
"AUA516P","Taxi Clearance",1549641102000,"DEP"
"EZY363E","Pushback Clearance",1549641132000,"DEP"
"EZY69BX","Runway Exit Change",1549641061000,"ARR"
"EZY80XC","Runway Exit Change",1549641061000,"ARR"
"BEL6DR","Runway Exit Change",1549641170000,"ARR"
"EZY363E","Taxi Clearance",1549641135000,"DEP"
"BAW13MX","LDT Change",1549641206000,"ARR"
"ADH138","Lineup Clearance",1549641241000,"DEP"
"EZY53VK","Runway Change",1549641061000,"ARR"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"GWI3820","LDT Change",1549641367000,"ARR"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"EZY80XC","Taxi Clearance",1549641227000,"ARR"
"THY4DX","LDT Change",1549641061000,"ARR"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY69BX","Gate Change",1549641061000,"ARR"
"GWI3820","Runway Exit Change",1549641061000,"ARR"
"THY4DX","Runway Change",1549641061000,"ARR"
"ADH124","Runway Change",1549641061000,"DEP"
"EZY84HN","Runway Exit Change",1549641061000,"ARR"
"GWI3820","LDT Change",1549641205000,"ARR"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"EZY80XC","Gate Change",1549641061000,"ARR"
"EZY53VK","Gate Change",1549641061000,"ARR"
"EZY69BX","LDT Change",1549641061000,"ARR"
"AUA516P","Startup Clearance",1549641071000,"DEP"
"EZY80XC","Landing Clearance",1549641157000,"ARR"
"BEL6DR","Runway Change",1549641170000,"ARR"
"DLH252","Gate Change",1549641290000,"ARR"
"THY4DX","LDT Change",1549641061000,"ARR"
"BEL6DR","LDT Change",1549641170000,"ARR"
"AEA406","Startup Clearance",1549641065000,"DEP"
"EZY53VK","Runway Exit Change",1549641061000,"ARR"
"AUA516P","Runway Change",1549641061000,"DEP"
"BAW13MX","Gate Change",1549641061000,"ARR"
"ADH138","Taxi Clearance",1549641124000,"DEP"
"BAW13MX","LDT Change",1549641357000,"ARR"
"EZY84HN","Runway Change",1549641061000,"ARR"
"NOS436","Runway Change",1549641230000,"DEP"
"BEL6DR","Gate Change",1549641170000,"ARR"
"EZY69BX","LDT Change",1549641322000,"ARR"
"DLH252","LDT Change",1549641290000,"ARR"
"EZY84HN","Gate Change",1549641061000,"ARR"
"NOS436","Runway Entry Change",1549641230000,"DEP"
"ADH138","Startup Clearance",1549641072000,"DEP"
"EZY363E","Landing Clearance",1549641231000,"DEP"
"EZY53VK","LDT Change",1549641188000,"ARR"
"BAW13MX","Runway Exit Change",1549641061000,"ARR"
"ADH138","Runway Change",1549641061000,"DEP"
"EZY80XC","LDT Change",1549641209000,"ARR"
"EZY363E","Startup Clearance",1549641073000,"DEP"
"EZY69BX","LDT Change",1549641364000,"ARR"
"EZY363E","Runway Change",1549641061000,"DEP"
"EZY80XC","Runway Change",1549641061000,"ARR"
"THY4DX","Gate Change",1549641061000,"ARR"
"EZY80XC","LDT Change",1549641062000,"ARR"
"NAPOLI","Runway Change",1549641061000,"DEP"
"GWI3820","LDT Change",1549641061000,"ARR"
"ADH138","Landing Clearance",1549641126000,"DEP"
"NAPOLI","Runway Entry Change",1549641061000,"DEP"
"BEL6DR","LDT Change",1549641170000,"ARR"
"EZY152X","Runway Change",1549641061000,"DEP"
"EZY53VK","LDT Change",1549641061000,"ARR"
"EZY69BX","Runway Change",1549641061000,"ARR"
"AEA406","Runway Entry Change",1549641061000,"DEP"
"GWI3820","LDT Change",1549641061000,"ARR"
"GWI3820","Runway Change",1549641061000,"ARR"
"DLH252","LDT Change",1549641290000,"ARR"
"AEA406","Taxi Clearance",1549641076000,"DEP"
"AEA406","Pushback Clearance",1549641071000,"DEP"
"BAW13MX","Runway Change",1549641061000,"ARR"
"DLH252","Runway Exit Change",1549641290000,"ARR"
"EZY84HN","LDT Change",1549641061000,"ARR"
"GWI3820","Gate Change",1549641061000,"ARR"
"THY4DX","Runway Exit Change",1549641061000,"ARR"
"DLH252","Runway Change",1549641290000,"ARR"
"BAW13MX","LDT Change",1549641061000,"ARR"
"EZY152X","Runway Entry Change",1549641061000,"DEP"
"EZY80XC","LDT Change",1549641130000,"ARR"
"EZY363E","Pushback Clearance",1549641132000,"DEP"
"EZY69BX","Runway Exit Change",1549641061000,"ARR"
"EZY80XC","LDT Change",1549641061000,"ARR"
"AEA406","Landing Clearance",1549641115000,"DEP"
"EZY53VK","Runway Change",1549641061000,"ARR"
"EZY80XC","Runway Exit Change",1549641061000,"ARR"
"AUA516P","Taxi Clearance",1549641102000,"DEP"
"BEL6DR","Runway Exit Change",1549641170000,"ARR"
"BAW13MX","LDT Change",1549641206000,"ARR"
"EZY363E","Taxi Clearance",1549641135000,"DEP"
"ADH138","Lineup Clearance",1549641241000,"DEP"
"THY4DX","Runway Change",1549641061000,"ARR"
"AUA516P","Runway Entry Change",1549641061000,"DEP"
"THY4DX","LDT Change",1549641061000,"ARR"
"ADH124","Runway Change",1549641061000,"DEP"
"ADH138","Runway Entry Change",1549641061000,"DEP"
"EZY84HN","Runway Exit Change",1549641061000,"ARR"
"EZY69BX","Gate Change",1549641061000,"ARR"
"EZY80XC","Taxi Clearance",1549641227000,"ARR"
"EZY363E","Runway Entry Change",1549641061000,"DEP"
"GWI3820","LDT Change",1549641367000,"ARR"
"GWI3820","Runway Exit Change",1549641061000,"ARR"
"GWI3820","LDT Change",1549641205000,"ARR"
"ADH124","Runway Entry Change",1549641061000,"DEP"
"EZY69BX","LDT Change",1549641061000,"ARR"
"EZY80XC","Landing Clearance",1549641157000,"ARR"
"BEL6DR","Runway Change",1549641170000,"ARR"
"AUA516P","Startup Clearance",1549641071000,"DEP"
"AEA406","Runway Change",1549641061000,"DEP"
"EZY53VK","Gate Change",1549641061000,"ARR"
"EZY80XC","Gate Change",1549641061000,"ARR"
"DLH252","Gate Change",1549641290000,"ARR"
