id,clearanceType,time,type
"EZY80XC","Runway Change",1549641064100,"ARR"
"EZY152X","Runway Entry Change",1549641063000,"DEP"
"EZY69BX","LDT Change",1549641066100,"ARR"
"GWI3820","LDT Change",1549641064100,"ARR"
"THY4DX","Runway Exit Change",1549641064100,"ARR"
"AUG20000","Gate Change",1549641064100,"ARR"
"NAPOLI","Runway Change",1549641064100,"DEP"
"EZY152X","Runway Change",1549641063000,"DEP"
"BAW13MX","Gate Change",1549641063000,"ARR"
"AEA406","Runway Entry Change",1549641063000,"DEP"
"EZY69BX","LDT Change",1549641064100,"ARR"
"EZY80XC","LDT Change",1549641066100,"ARR"
"BAW13MX","Runway Change",1549641063000,"ARR"
"THY4DX","Gate Change",1549641064100,"ARR"
"EZY363E","Runway Change",1549641062000,"DEP"
"GWI3820","Gate Change",1549641064100,"ARR"
"AUG20000","LDT Change",1549641066100,"ARR"
"AUG20000","Runway Exit Change",1549641064100,"ARR"
"EZY84HN","Runway Exit Change",1549641063000,"ARR"
"BAW13MX","LDT Change",1549641063000,"ARR"
"ADH138","Runway Change",1549641062000,"DEP"
"ADH138","Runway Entry Change",1549641062000,"DEP"
"THY4DX","LDT Change",1549641066100,"ARR"
"EZY84HN","LDT Change",1549641066100,"ARR"
"GWI3820","LDT Change",1549641066100,"ARR"
"NAPOLI","Runway Entry Change",1549641064100,"DEP"
"EZY84HN","LDT Change",1549641063000,"ARR"
"EZY69BX","Runway Change",1549641064100,"ARR"
"AUA516P","Runway Entry Change",1549641062000,"DEP"
"EZY69BX","Gate Change",1549641064100,"ARR"
"EZY80XC","Runway Exit Change",1549641064100,"ARR"
"GWI3820","Runway Change",1549641064100,"ARR"
"EZY69BX","Runway Exit Change",1549641064100,"ARR"
"EZY363E","Runway Entry Change",1549641062000,"DEP"
"BAW13MX","Runway Exit Change",1549641063000,"ARR"
"EZY80XC","Gate Change",1549641064100,"ARR"
"EZY53VK","LDT Change",1549641064100,"ARR"
"EZY84HN","Gate Change",1549641063000,"ARR"
"THY4DX","Runway Change",1549641064100,"ARR"
"AUG20000","Runway Change",1549641064100,"ARR"
"ADH124","Runway Change",1549641063000,"DEP"
"EZY53VK","Runway Change",1549641064100,"ARR"
"AEA406","Runway Change",1549641063000,"DEP"
"EZY53VK","Gate Change",1549641064100,"ARR"
"GWI3820","Runway Exit Change",1549641064100,"ARR"
"BAW13MX","LDT Change",1549641066100,"ARR"
"AUG20000","LDT Change",1549641064100,"ARR"
"ADH124","Runway Entry Change",1549641063000,"DEP"
"EZY53VK","Runway Exit Change",1549641064100,"ARR"
"EZY53VK","LDT Change",1549641066100,"ARR"
"EZY80XC","LDT Change",1549641064100,"ARR"
"EZY84HN","Runway Change",1549641063000,"ARR"
"AUA516P","Runway Change",1549641062000,"DEP"
"THY4DX","LDT Change",1549641064100,"ARR"
"EZY80XC","Runway Change",1549641064100,"ARR"
"THY4DX","Runway Exit Change",1549641064100,"ARR"
"EZY152X","Runway Entry Change",1549641063000,"DEP"
"GWI3820","LDT Change",1549641064100,"ARR"
"AUG20000","Gate Change",1549641064100,"ARR"
"NAPOLI","Runway Change",1549641064100,"DEP"
"EZY69BX","LDT Change",1549641066100,"ARR"
"EZY152X","Runway Change",1549641063000,"DEP"
"BAW13MX","Gate Change",1549641063000,"ARR"
"AEA406","Runway Entry Change",1549641063000,"DEP"
"EZY69BX","LDT Change",1549641064100,"ARR"
"EZY80XC","LDT Change",1549641066100,"ARR"
"BAW13MX","Runway Change",1549641063000,"ARR"
"THY4DX","Gate Change",1549641064100,"ARR"
"GWI3820","Gate Change",1549641064100,"ARR"
"EZY363E","Runway Change",1549641062000,"DEP"
"EZY84HN","Runway Exit Change",1549641063000,"ARR"
"AUG20000","LDT Change",1549641066100,"ARR"
"BAW13MX","LDT Change",1549641063000,"ARR"
"AUG20000","Runway Exit Change",1549641064100,"ARR"
"ADH138","Runway Change",1549641062000,"DEP"
"ADH138","Runway Entry Change",1549641062000,"DEP"
"EZY84HN","LDT Change",1549641066100,"ARR"
"NAPOLI","Runway Entry Change",1549641064100,"DEP"
"THY4DX","LDT Change",1549641066100,"ARR"
"GWI3820","LDT Change",1549641066100,"ARR"
"EZY84HN","LDT Change",1549641063000,"ARR"
"EZY69BX","Runway Change",1549641064100,"ARR"
"AUA516P","Runway Entry Change",1549641062000,"DEP"
"EZY69BX","Gate Change",1549641064100,"ARR"
"EZY80XC","Runway Exit Change",1549641064100,"ARR"
"EZY363E","Runway Entry Change",1549641062000,"DEP"
"EZY69BX","Runway Exit Change",1549641064100,"ARR"
"GWI3820","Runway Change",1549641064100,"ARR"
"AUG20000","Runway Change",1549641064100,"ARR"
"GWI3820","Runway Exit Change",1549641064100,"ARR"
"EZY53VK","Runway Change",1549641064100,"ARR"
"EZY53VK","LDT Change",1549641064100,"ARR"
"THY4DX","Runway Change",1549641064100,"ARR"
"EZY80XC","Gate Change",1549641064100,"ARR"
"BAW13MX","Runway Exit Change",1549641063000,"ARR"
"ADH124","Runway Change",1549641063000,"DEP"
"EZY84HN","Gate Change",1549641063000,"ARR"
"EZY53VK","Gate Change",1549641064100,"ARR"
"BAW13MX","LDT Change",1549641066100,"ARR"
"AEA406","Runway Change",1549641063000,"DEP"
"AUG20000","LDT Change",1549641064100,"ARR"
"EZY53VK","LDT Change",1549641066100,"ARR"
"EZY53VK","Runway Exit Change",1549641064100,"ARR"
"ADH124","Runway Entry Change",1549641063000,"DEP"
"EZY80XC","LDT Change",1549641064100,"ARR"
"EZY84HN","Runway Change",1549641063000,"ARR"
"AUA516P","Runway Change",1549641062000,"DEP"
"EZY152X","Runway Entry Change",1549641063000,"DEP"
"EZY69BX","LDT Change",1549641066100,"ARR"
"GWI3820","LDT Change",1549641064100,"ARR"
"EZY80XC","Runway Change",1549641064100,"ARR"
"THY4DX","Runway Exit Change",1549641064100,"ARR"
"THY4DX","LDT Change",1549641064100,"ARR"
"AUG20000","Gate Change",1549641064100,"ARR"
"NAPOLI","Runway Change",1549641064100,"DEP"
"EZY152X","Runway Change",1549641063000,"DEP"
"AEA406","Runway Entry Change",1549641063000,"DEP"
"EZY69BX","LDT Change",1549641064100,"ARR"
"BAW13MX","Gate Change",1549641063000,"ARR"
"EZY80XC","LDT Change",1549641066100,"ARR"
"BAW13MX","Runway Change",1549641063000,"ARR"
"THY4DX","Gate Change",1549641064100,"ARR"
"GWI3820","Gate Change",1549641064100,"ARR"
"EZY363E","Runway Change",1549641062000,"DEP"
"AUG20000","LDT Change",1549641066100,"ARR"
"EZY84HN","Runway Exit Change",1549641063000,"ARR"
"BAW13MX","LDT Change",1549641063000,"ARR"
"AUG20000","Runway Exit Change",1549641064100,"ARR"
"ADH138","Runway Change",1549641062000,"DEP"
"ADH138","Runway Entry Change",1549641062000,"DEP"
"GWI3820","LDT Change",1549641066100,"ARR"
"THY4DX","LDT Change",1549641066100,"ARR"
"NAPOLI","Runway Entry Change",1549641064100,"DEP"
"EZY84HN","LDT Change",1549641066100,"ARR"
"EZY69BX","Runway Change",1549641064100,"ARR"
"EZY84HN","LDT Change",1549641063000,"ARR"
"AUA516P","Runway Entry Change",1549641062000,"DEP"
"EZY69BX","Gate Change",1549641064100,"ARR"
"GWI3820","Runway Change",1549641064100,"ARR"
"EZY80XC","Runway Exit Change",1549641064100,"ARR"
"EZY80XC","Gate Change",1549641064100,"ARR"
"EZY53VK","LDT Change",1549641064100,"ARR"
"THY4DX","Runway Change",1549641064100,"ARR"
"EZY69BX","Runway Exit Change",1549641064100,"ARR"
"EZY363E","Runway Entry Change",1549641062000,"DEP"
"AUG20000","Runway Change",1549641064100,"ARR"
"BAW13MX","Runway Exit Change",1549641063000,"ARR"
"EZY53VK","Runway Change",1549641064100,"ARR"
"GWI3820","Runway Exit Change",1549641064100,"ARR"
"EZY84HN","Gate Change",1549641063000,"ARR"
"AEA406","Runway Change",1549641063000,"DEP"
"ADH124","Runway Change",1549641063000,"DEP"
"EZY53VK","Gate Change",1549641064100,"ARR"
"EZY53VK","LDT Change",1549641066100,"ARR"
"EZY53VK","Runway Exit Change",1549641064100,"ARR"
"BAW13MX","LDT Change",1549641066100,"ARR"
"ADH124","Runway Entry Change",1549641063000,"DEP"
"AUG20000","LDT Change",1549641064100,"ARR"
"EZY80XC","LDT Change",1549641064100,"ARR"
"EZY80XC","Runway Change",1549641064100,"ARR"
"THY4DX","LDT Change",1549641064100,"ARR"
"EZY84HN","Runway Change",1549641063000,"ARR"
"AUA516P","Runway Change",1549641062000,"DEP"
"GWI3820","LDT Change",1549641064100,"ARR"
"THY4DX","Runway Exit Change",1549641064100,"ARR"
"AUG20000","Gate Change",1549641064100,"ARR"
"EZY69BX","LDT Change",1549641066100,"ARR"
"NAPOLI","Runway Change",1549641064100,"DEP"
"EZY152X","Runway Entry Change",1549641063000,"DEP"
"BAW13MX","Gate Change",1549641063000,"ARR"
"EZY152X","Runway Change",1549641063000,"DEP"
"EZY69BX","LDT Change",1549641064100,"ARR"
"AEA406","Runway Entry Change",1549641063000,"DEP"
"EZY80XC","LDT Change",1549641066100,"ARR"
"GWI3820","Gate Change",1549641064100,"ARR"
"EZY363E","Runway Change",1549641062000,"DEP"
"THY4DX","Gate Change",1549641064100,"ARR"
"BAW13MX","Runway Change",1549641063000,"ARR"
"AUG20000","LDT Change",1549641066100,"ARR"
"EZY84HN","Runway Exit Change",1549641063000,"ARR"
"BAW13MX","LDT Change",1549641063000,"ARR"
"AUG20000","Runway Exit Change",1549641064100,"ARR"
"ADH138","Runway Change",1549641062000,"DEP"
"ADH138","Runway Entry Change",1549641062000,"DEP"
"THY4DX","LDT Change",1549641066100,"ARR"
"EZY84HN","LDT Change",1549641066100,"ARR"
"GWI3820","LDT Change",1549641066100,"ARR"
"EZY84HN","LDT Change",1549641063000,"ARR"
"NAPOLI","Runway Entry Change",1549641064100,"DEP"
"EZY69BX","Runway Change",1549641064100,"ARR"
"AUA516P","Runway Entry Change",1549641062000,"DEP"
"EZY69BX","Gate Change",1549641064100,"ARR"
"EZY80XC","Runway Exit Change",1549641064100,"ARR"
"GWI3820","Runway Change",1549641064100,"ARR"
"EZY363E","Runway Entry Change",1549641062000,"DEP"
"EZY69BX","Runway Exit Change",1549641064100,"ARR"
"EZY53VK","LDT Change",1549641064100,"ARR"
"EZY80XC","Gate Change",1549641064100,"ARR"
"AUG20000","Runway Change",1549641064100,"ARR"
"THY4DX","Runway Change",1549641064100,"ARR"
"EZY53VK","Runway Change",1549641064100,"ARR"
"GWI3820","Runway Exit Change",1549641064100,"ARR"
"EZY84HN","Gate Change",1549641063000,"ARR"
"BAW13MX","Runway Exit Change",1549641063000,"ARR"
"AEA406","Runway Change",1549641063000,"DEP"
"ADH124","Runway Change",1549641063000,"DEP"
"EZY53VK","Gate Change",1549641064100,"ARR"
"AUG20000","LDT Change",1549641064100,"ARR"
"BAW13MX","LDT Change",1549641066100,"ARR"
"ADH124","Runway Entry Change",1549641063000,"DEP"
"EZY53VK","Runway Exit Change",1549641064100,"ARR"
"THY4DX","Runway Exit Change",1549641064100,"ARR"
"THY4DX","LDT Change",1549641064100,"ARR"
"EZY80XC","LDT Change",1549641064100,"ARR"
"EZY53VK","LDT Change",1549641066100,"ARR"
"EZY152X","Runway Entry Change",1549641063000,"DEP"
"EZY84HN","Runway Change",1549641063000,"ARR"
"EZY80XC","Runway Change",1549641064100,"ARR"
"AUA516P","Runway Change",1549641062000,"DEP"
"GWI3820","LDT Change",1549641064100,"ARR"
"EZY69BX","LDT Change",1549641066100,"ARR"
"AUG20000","Gate Change",1549641064100,"ARR"
"AEA406","Runway Entry Change",1549641063000,"DEP"
"EZY152X","Runway Change",1549641063000,"DEP"
"NAPOLI","Runway Change",1549641064100,"DEP"
"BAW13MX","Gate Change",1549641063000,"ARR"
"EZY69BX","LDT Change",1549641064100,"ARR"
"EZY80XC","LDT Change",1549641066100,"ARR"
"THY4DX","Gate Change",1549641064100,"ARR"
"BAW13MX","Runway Change",1549641063000,"ARR"
"GWI3820","Gate Change",1549641064100,"ARR"
"EZY363E","Runway Change",1549641062000,"DEP"
"AUG20000","LDT Change",1549641066100,"ARR"
"EZY84HN","Runway Exit Change",1549641063000,"ARR"
"AUG20000","Runway Exit Change",1549641064100,"ARR"
"BAW13MX","LDT Change",1549641063000,"ARR"
"ADH138","Runway Entry Change",1549641062000,"DEP"
"ADH138","Runway Change",1549641062000,"DEP"
"THY4DX","LDT Change",1549641066100,"ARR"
"NAPOLI","Runway Entry Change",1549641064100,"DEP"
"EZY84HN","LDT Change",1549641066100,"ARR"
"GWI3820","LDT Change",1549641066100,"ARR"
"EZY84HN","LDT Change",1549641063000,"ARR"
"AUA516P","Runway Entry Change",1549641062000,"DEP"
"EZY69BX","Runway Change",1549641064100,"ARR"
"EZY69BX","Gate Change",1549641064100,"ARR"
